1 | Taff, Laurence Gordon | THE UNIVERSITY OF ROCHESTER. | 1973 |
2 | Upson, Walter Lyman, II | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1973 |
3 | Johnson, Wiley Neil, III | RICE UNIVERSITY. | 1973 |
4 | Yoder, Charles Finney | UNIVERSITY OF CALIFORNIA, SANTA BARBARA. | 1973 |
5 | Zissell, Ronald Everett | UNIVERSITY OF VIRGINIA. | 1973 |
6 | Trauger, John Terry | THE UNIVERSITY OF WISCONSIN - MADISON. | 1973 |
7 | Ulich, Bobby Lee | THE UNIVERSITY OF TEXAS AT AUSTIN. | 1973 |
8 | Kawabata, Kiyoshi | THE PENNSYLVANIA STATE UNIVERSITY. | 1973 |
9 | Nordsieck, Kenneth Hugh | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1973 |
10 | Jambor, Bruno Jean | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1973 |
11 | Madhyastha, Visweswara Laxminarayana | NEW YORK UNIVERSITY. | 1973 |
12 | Cummings, Alan Coffman | California Institute of Technology | 1973 |
13 | Sneden, Christopher Alan | THE UNIVERSITY OF TEXAS AT AUSTIN. | 1973 |
14 | Press, William H. | California Institute of Technology | 1973 |
15 | Hoxit, Lee Ray | COLORADO STATE UNIVERSITY. | 1973 |
16 | Lee, John Denis | THE FLORIDA STATE UNIVERSITY. | 1973 |
17 | Smith, Robert Alan | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1973 |
18 | Shields, Gregory Alan | California Institute of Technology | 1973 |
19 | Kim, Jeong-Woo | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1973 |
20 | Wright, William Edwin | California Institute of Technology | 1973 |
21 | Hoyt, Howard Phillips, Jr. | WASHINGTON UNIVERSITY. | 1973 |
22 | Greisen, Eric Winslow | California Institute of Technology | 1973 |
23 | Mallett, Ronald Lawrence | THE PENNSYLVANIA STATE UNIVERSITY. | 1973 |
24 | McDonough, Thomas Redmond | CORNELL UNIVERSITY. | 1973 |
25 | Chou, Chih Kang | NEW YORK UNIVERSITY. | 1973 |
26 | Sarris, Emmanuel T. | THE UNIVERSITY OF IOWA. | 1973 |
27 | Smith, Charles Ditto | UNIVERSITY OF VIRGINIA. | 1973 |
28 | Sharrock, Michael Peter | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1973 |
29 | Rajan, Sundar Ramakrishnan | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1973 |
30 | Shine, Richard Alan | UNIVERSITY OF COLORADO AT BOULDER. | 1973 |
31 | Cunningham, Christopher Thomas | UNIVERSITY OF WASHINGTON. | 1973 |
32 | Degregoria, Anthony Joseph | COLUMBIA UNIVERSITY. | 1973 |
33 | Schwartz, Richard Dean | UNIVERSITY OF WASHINGTON. | 1973 |
34 | Scharlemann, Ernst Theodor | CORNELL UNIVERSITY. | 1973 |
35 | Spear, Gordon G. | UNIVERSITY OF PENNSYLVANIA. | 1973 |
36 | Vlieks, Arnold Evald | THE OHIO STATE UNIVERSITY. | 1973 |
37 | Rich, Frederick Joseph | RICE UNIVERSITY. | 1973 |
38 | Steinberger, Richard Lee | PRINCETON UNIVERSITY. | 1973 |
39 | Meegan, Charles A. | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1973 |
40 | Vigdor, Steven Elliot | THE UNIVERSITY OF WISCONSIN - MADISON. | 1973 |
41 | Strecker, Donald Walter | UNIVERSITY OF MINNESOTA. | 1973 |
42 | Beaver, Edward Alexander | UNIVERSITY OF CALIFORNIA, SAN DIEGO. | 1973 |
43 | Smith, Robert Alan | UNIVERSITY OF MARYLAND COLLEGE PARK. | 1973 |
44 | Epstein, Richard Ira | STANFORD UNIVERSITY. | 1973 |
45 | Hackney, Karen Robinson Hunt | UNIVERSITY OF FLORIDA. | 1973 |
46 | Treffers, Richard Rowe | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1973 |
47 | Purcell, George H. | California Institute of Technology | 1973 |
48 | Heasley, James Norton, Jr. | Yale University. | 1973 |
49 | Sastri, Vemuri K. | THE UNIVERSITY OF NEBRASKA - LINCOLN. | 1973 |
50 | Woodward, Paul Ralph | UNIVERSITY OF CALIFORNIA, BERKELEY. | 1973 |
51 | Roberts, William Joseph | THE UNIVERSITY OF TENNESSEE. | 1973 |
52 | Cohen, Ronald Herbert | MASSACHUSETTS INSTITUTE OF TECHNOLOGY. | 1973 |
53 | Feinberg, Edward Barry | NEW YORK UNIVERSITY, SCHOOL OF ENGINEERING AND SCIENCE. | 1973 |
54 | Klumpar, David Michael | UNIVERSITY OF NEW HAMPSHIRE. | 1973 |
55 | Lindeman, Robert Allen | RICE UNIVERSITY. | 1973 |
56 | Phillips, Perry Gust | CORNELL UNIVERSITY. | 1973 |
57 | Kilston, Steven David | UNIVERSITY OF CALIFORNIA, LOS ANGELES. | 1973 |
58 | Bendito, Jose Luis | STANFORD UNIVERSITY. | 1973 |
59 | Clark, Frank Oliver | UNIVERSITY OF VIRGINIA. | 1973 |
60 | Degioanni, Joseph Jean Charles | UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN. | 1973 |
61 | Hill, Thomas Westfall | RICE UNIVERSITY. | 1973 |
62 | Stefanik, Robert Phillip | HARVARD UNIVERSITY. | 1973 |
63 | Robinson, Edward Lewis, Jr. | THE UNIVERSITY OF TEXAS AT AUSTIN. | 1973 |
64 | Shapiro, Stuart Louis | PRINCETON UNIVERSITY. | 1973 |
65 | Wolfe, Robert Howard, Jr. | UNIVERSITY OF HOUSTON. | 1973 |
66 | Wasserman, Lawrence Harvey | CORNELL UNIVERSITY. | 1973 |
